Year,Product,HS Code,Country,Imports,Exports,Trade Volume
2016,Base Metal Products,83.0,South Korea,17107356.0,9468759.75,26576115.75
2016,Base Metal Products,83.0,Malaysia,57819969.07,78415882.51,136235851.58
2016,Base Metal Products,83.0,Japan,13819269.69,6608816.739,20428086.429
2016,Base Metal Products,83.0,Indonesia,10410594.69,61156408.39,71567003.08
2016,Base Metal Products,83.0,China,116348959.8,22728837.43,139077797.23
2016,Cosmetics & Fragrances,33.0,United States,451141593.3,219219756.8,670361350.1
2016,Cosmetics & Fragrances,33.0,Thailand,71351593.23,518711120.1,590062713.33
2016,Cosmetics & Fragrances,33.0,Saudi Arabia,4270065.578,3346338.108,7616403.686
2016,Cosmetics & Fragrances,33.0,South Korea,114174548.8,837174705.3,951349254.1
2016,Cosmetics & Fragrances,33.0,Malaysia,65569780.17,286760968.5,352330748.67
2016,Cosmetics & Fragrances,33.0,Japan,217805156.6,319539971.8,537345128.4
2016,Cosmetics & Fragrances,33.0,Indonesia,66799991.64,527805560.2,594605551.84
2016,Cosmetics & Fragrances,33.0,China,149733541.0,577767266.2,727500807.2
2016,Base Metal Products,83.0,Saudi Arabia,250024.306,1019665.044,1269689.35
2016,Electrical Equipment & AV Gear,85.0,United States,4539005777.0,7256463687.0,11795469464.0
2016,Electrical Equipment & AV Gear,85.0,Saudi Arabia,631600.581,73896832.46,74528433.041
2016,Electrical Equipment & AV Gear,85.0,South Korea,11670830117.0,6905745840.0,18576575957.0
2016,Electrical Equipment & AV Gear,85.0,Malaysia,11612526618.0,11640720811.0,23253247429.0
2016,Electrical Equipment & AV Gear,85.0,Japan,6253862794.0,4574631208.0,10828494002.0
2016,Electrical Equipment & AV Gear,85.0,Indonesia,2011978116.0,4895500960.0,6907479076.0
2016,Electrical Equipment & AV Gear,85.0,China,15775050491.0,18932950195.0,34708000686.0
2016,Other Chemicals,38.0,United States,1069646798.0,442899070.9,1512545868.9
2016,Other Chemicals,38.0,Thailand,24880161.94,302737471.9,327617633.84
2016,Other Chemicals,38.0,Saudi Arabia,11958937.07,19722287.5,31681224.57
2016,Other Chemicals,38.0,South Korea,79059832.65,540418769.8,619478602.4499999
2016,Other Chemicals,38.0,Malaysia,321838928.5,392528355.3,714367283.8
2016,Other Chemicals,38.0,Japan,289541254.5,334265690.0,623806944.5
2016,Other Chemicals,38.0,Indonesia,278529604.7,399482351.7,678011956.4
2016,Electrical Equipment & AV Gear,85.0,Thailand,1886155689.0,4546613372.0,6432769061.0
2016,Base Metal Products,83.0,Thailand,8844840.793,17801300.54,26646141.333
2016,Machinery & Boilers,84.0,United States,10081590799.0,5782361966.0,15863952765.0
2016,Jewellery & Precious Metals,71.0,United States,865112382.6,476899547.2,1342011929.8
2016,Machinery & Boilers,84.0,Saudi Arabia,8951569.615,270988734.2,279940303.815
2016,Machinery & Boilers,84.0,South Korea,779329170.5,2169943220.0,2949272390.5
2016,Machinery & Boilers,84.0,Malaysia,4128499934.0,4228653753.0,8357153687.0
2016,Machinery & Boilers,84.0,Japan,4057957666.0,2583218446.0,6641176112.0
2016,Machinery & Boilers,84.0,Indonesia,1421731963.0,4954048642.0,6375780605.0
2016,Machinery & Boilers,84.0,China,8648346100.0,4807681998.0,13456028098.0
2016,Base Metal Products,83.0,United States,57035590.61,24508336.01,81543926.62
2016,Jewellery & Precious Metals,71.0,Thailand,579742069.7,967631419.4,1547373489.1
2016,Jewellery & Precious Metals,71.0,Saudi Arabia,1152535.638,8923136.976,10075672.614
2016,Jewellery & Precious Metals,71.0,South Korea,80078683.31,46403337.34,126482020.65
2016,Jewellery & Precious Metals,71.0,Malaysia,876477673.3,1065909278.0,1942386951.3
2016,Jewellery & Precious Metals,71.0,Japan,2550963645.0,261128003.9,2812091648.9
2016,Jewellery & Precious Metals,71.0,Indonesia,2692236142.0,932782929.4,3625019071.4
2016,Mineral Fuels & Oils,27.0,United States,1135643073.0,855724510.4,1991367583.4
2016,Jewellery & Precious Metals,71.0,China,329256722.0,1812138555.0,2141395277.0
2016,Mineral Fuels & Oils,27.0,Saudi Arabia,5767262762.0,87469923.25,5854732685.25
2016,Mineral Fuels & Oils,27.0,South Korea,2531452512.0,732584676.2,3264037188.2
2016,Mineral Fuels & Oils,27.0,Malaysia,6326822527.0,9160305308.0,15487127835.0
2016,Mineral Fuels & Oils,27.0,Japan,1045004310.0,384656424.3,1429660734.3
2016,Other Chemicals,38.0,China,312179189.8,1157664031.0,1469843220.8
2016,Mineral Fuels & Oils,27.0,China,3712020594.0,3245946416.0,6957967010.0
2016,Mineral Fuels & Oils,27.0,Thailand,1411084478.0,957143796.9,2368228274.9
2017,Plastics,39.0,China,726542734.2,4801060779.0,5527603513.2
2017,Organic Chemicals,29.0,United States,853269810.7,626613874.7,1479883685.4
2017,Optical & Medical Instruments,90.0,United States,3310308865.0,3232596898.0,6542905763.0
2017,Organic Chemicals,29.0,China,735720565.2,2812659116.0,3548379681.2
2017,Organic Chemicals,29.0,Indonesia,65068576.99,1288000772.0,1353069348.99
2017,Organic Chemicals,29.0,South Korea,102213687.2,305569131.9,407782819.1
2017,Organic Chemicals,29.0,Malaysia,329524702.6,824461092.1,1153985794.7
2017,Organic Chemicals,29.0,Saudi Arabia,717352051.5,36661936.48,754013987.98
2017,Organic Chemicals,29.0,Thailand,109888311.6,609066431.2,718954742.8000001
2017,Plastics,39.0,Indonesia,159813622.5,1572297489.0,1732111111.5
2017,Organic Chemicals,29.0,Japan,254033012.6,515758451.4,769791464.0
2017,Plastics,39.0,Japan,470664797.2,392571310.5,863236107.7
2017,All Products,99.0,China,37409606761.6,48097455621.979996,85507062383.58
2017,Plastics,39.0,South Korea,222849816.2,282647293.3,505497109.5
2017,Plastics,39.0,Saudi Arabia,2398229046.0,39142165.37,2437371211.37
2017,Plastics,39.0,Thailand,183443192.9,732004810.7,915448003.6
2017,Plastics,39.0,United States,1186576444.0,365841667.9,1552418111.9
2017,Optical & Medical Instruments,90.0,Thailand,141103551.6,486254510.1,627358061.7
2017,All Products,99.0,United States,26183505670.68,20985884711.26,47169390381.94
2017,All Products,99.0,Thailand,5851568320.418,11890134205.0,17741702525.418
2017,All Products,99.0,South Korea,15085142963.87,14522349997.18,29607492961.05
2017,All Products,99.0,Saudi Arabia,9052960263.230999,576252883.261,9629213146.491999
2017,All Products,99.0,Malaysia,32117149429.879997,33921269845.7,66038419275.58
2017,All Products,99.0,Japan,15562465252.57,12905603890.692999,28468069143.263
2017,All Products,99.0,Indonesia,10875225721.284,23092877092.16,33968102813.444
2017,Plastics,39.0,Malaysia,805185116.9,1631570068.0,2436755184.9
2017,Optical & Medical Instruments,90.0,Saudi Arabia,690125.733,20135503.84,20825629.573
2017,Optical & Medical Instruments,90.0,South Korea,143617658.4,1070802470.0,1214420128.4
2017,Cosmetics & Fragrances,33.0,Japan,260704267.9,422331267.4,683035535.3
2017,Base Metal Products,83.0,Malaysia,51370240.66,63629588.8,114999829.46
2017,Base Metal Products,83.0,Japan,14221714.87,6465589.793,20687304.663
2017,Base Metal Products,83.0,Indonesia,9758356.174,47314698.06,57073054.234000005
2017,Cosmetics & Fragrances,33.0,United States,511089527.2,272609419.4,783698946.5999999
2017,Cosmetics & Fragrances,33.0,Thailand,66178927.98,600986202.3,667165130.28
2017,Cosmetics & Fragrances,33.0,Saudi Arabia,5858551.874,3399898.134,9258450.008
2017,Cosmetics & Fragrances,33.0,South Korea,153456719.8,1200049636.0,1353506355.8
2017,Cosmetics & Fragrances,33.0,Malaysia,57577056.22,329728412.2,387305468.42
2017,Optical & Medical Instruments,90.0,Malaysia,1252039149.0,1033299994.0,2285339143.0
2017,Cosmetics & Fragrances,33.0,Indonesia,61408423.92,553665962.5,615074386.42
2017,Cosmetics & Fragrances,33.0,China,195837739.4,863439358.0,1059277097.4
2017,Electrical Equipment & AV Gear,85.0,United States,4394641849.0,8134590235.0,12529232084.0
2017,Electrical Equipment & AV Gear,85.0,Thailand,2240934275.0,4987213548.0,7228147823.0
2017,Electrical Equipment & AV Gear,85.0,Saudi Arabia,444140.251,44381564.99,44825705.241
2017,Electrical Equipment & AV Gear,85.0,South Korea,10782102120.0,6184403287.0,16966505407.0
2017,Electrical Equipment & AV Gear,85.0,Malaysia,13976199196.0,13678203208.0,27654402404.0
2017,Electrical Equipment & AV Gear,85.0,Japan,5050959428.0,5593922401.0,10644881829.0
2017,Electrical Equipment & AV Gear,85.0,Indonesia,2251184747.0,5276249536.0,7527434283.0
2017,Electrical Equipment & AV Gear,85.0,China,19108609127.0,19437587176.0,38546196303.0
2017,Other Chemicals,38.0,United States,1308827763.0,719976986.6,2028804749.6
2017,Other Chemicals,38.0,Thailand,28916245.1,331348877.7,360265122.8
2017,Other Chemicals,38.0,Saudi Arabia,11923093.03,18486188.6,30409281.630000003
2017,Other Chemicals,38.0,South Korea,84524838.66,553258917.2,637783755.86
2017,Other Chemicals,38.0,Malaysia,405353034.6,412307161.6,817660196.2
2017,Other Chemicals,38.0,Japan,376141057.9,354531758.7,730672816.5999999
2017,Other Chemicals,38.0,Indonesia,271044118.5,407248559.1,678292677.6
2017,Other Chemicals,38.0,China,443286863.6,1083277786.0,1526564649.6
2017,Base Metal Products,83.0,South Korea,17794159.83,10008086.86,27802246.69
2017,Base Metal Products,83.0,Saudi Arabia,521.576,555509.087,556030.6630000001
2017,Base Metal Products,83.0,China,126676222.0,24278763.98,150954985.98
2017,Base Metal Products,83.0,United States,58845622.28,24037558.16,82883180.44
2017,Optical & Medical Instruments,90.0,Japan,997937375.1,1399511204.0,2397448579.1
2017,Optical & Medical Instruments,90.0,Indonesia,252909312.2,1004451456.0,1257360768.2
2017,Optical & Medical Instruments,90.0,China,1144825621.0,2875674683.0,4020500304.0
2017,Machinery & Boilers,84.0,United States,11467819483.0,6336163980.0,17803983463.0
2017,Machinery & Boilers,84.0,Thailand,1259721190.0,1966582311.0,3226303501.0
2017,Machinery & Boilers,84.0,Saudi Arabia,7680820.342,316635339.7,324316160.042
2017,Machinery & Boilers,84.0,South Korea,960059789.4,3931019376.0,4891079165.4
2017,Machinery & Boilers,84.0,Malaysia,4670714100.0,4529999498.0,9200713598.0
2017,Machinery & Boilers,84.0,Japan,4001121823.0,3596802250.0,7597924073.0
2017,Base Metal Products,83.0,Thailand,5312549.238,14901935.0,20214484.238
2017,Machinery & Boilers,84.0,China,9732171404.0,5552323014.0,15284494418.0
2017,Jewellery & Precious Metals,71.0,United States,789608080.5,370338699.4,1159946779.9
2017,Jewellery & Precious Metals,71.0,Thailand,118526856.0,851368088.0,969894944.0
2017,Jewellery & Precious Metals,71.0,Saudi Arabia,4190564.925,21476946.41,25667511.335
2017,Machinery & Boilers,84.0,Indonesia,1396864141.0,4419063522.0,5815927663.0
2017,Jewellery & Precious Metals,71.0,Malaysia,979263332.9,1053647778.0,2032911110.9
2017,Mineral Fuels & Oils,27.0,China,4899094323.0,6073558744.0,10972653067.0
2017,Jewellery & Precious Metals,71.0,South Korea,85995568.38,58819381.92,144814950.3
2017,Mineral Fuels & Oils,27.0,Japan,1470844293.0,435570409.5,1906414702.5
2017,Mineral Fuels & Oils,27.0,Malaysia,9589923501.0,10364423045.0,19954346546.0
2017,Mineral Fuels & Oils,27.0,South Korea,2532528606.0,925772417.0,3458301023.0
2017,Mineral Fuels & Oils,27.0,Indonesia,3955736495.0,7824603644.0,11780340139.0
2017,Mineral Fuels & Oils,27.0,Thailand,1697543221.0,1310407491.0,3007950712.0
2017,Mineral Fuels & Oils,27.0,United States,2302518226.0,903115392.1,3205633618.1
2017,Jewellery & Precious Metals,71.0,China,296842162.2,4573596202.0,4870438364.2
2017,Jewellery & Precious Metals,71.0,Indonesia,2451437928.0,699981453.5,3151419381.5
2017,Jewellery & Precious Metals,71.0,Japan,2665837483.0,188139248.4,2853976731.4
2017,Mineral Fuels & Oils,27.0,Saudi Arabia,5906591348.0,75377830.65,5981969178.65
2018,Plastics,39.0,Japan,478929927.2,497840934.1,976770861.3
2018,Plastics,39.0,Indonesia,146943715.7,1688920761.0,1835864476.7
2018,Plastics,39.0,China,747288877.0,5679090472.0,6426379349.0
2018,Organic Chemicals,29.0,United States,1006535508.0,303761617.3,1310297125.3
2018,Organic Chemicals,29.0,South Korea,128019875.8,315088206.8,443108082.6
2018,Organic Chemicals,29.0,Saudi Arabia,963078393.0,20689045.97,983767438.97
2018,Organic Chemicals,29.0,Malaysia,234256235.6,893989865.8,1128246101.4
2018,Organic Chemicals,29.0,Japan,256621864.7,935083607.3,1191705472.0
2018,Plastics,39.0,Malaysia,883227477.2,1690838408.0,2574065885.2
2018,Organic Chemicals,29.0,Thailand,92898322.68,546836308.1,639734630.78
2018,Plastics,39.0,South Korea,243968280.7,337238712.5,581206993.2
2018,Organic Chemicals,29.0,Indonesia,68335902.97,1222727102.0,1291063004.97
2018,Plastics,39.0,Thailand,192616101.8,728707412.9,921323514.7
2018,Plastics,39.0,United States,1399731642.0,389734839.5,1789466481.5
2018,All Products,99.0,United States,31062674716.32,24578689928.11,55641364644.43
2018,All Products,99.0,Thailand,6742371016.26,12378161193.810001,19120532210.07
2018,All Products,99.0,South Korea,12947070840.57,13356412504.13,26303483344.7
2018,All Products,99.0,Saudi Arabia,12503924867.554,484250792.344,12988175659.898
2018,All Products,99.0,Malaysia,35735432880.63,38949287982.82,74684720863.45
2018,All Products,99.0,Japan,17124303017.09,15260536965.424,32384839982.514
2018,All Products,99.0,Indonesia,11092940372.9,27622290383.72,38715230756.62
2018,All Products,99.0,China,41337391028.6,44048389049.14,85385780077.73999
2018,Plastics,39.0,Saudi Arabia,3033977535.0,25497095.34,3059474630.34
2018,Organic Chemicals,29.0,China,856107234.2,3633415189.0,4489522423.2
2018,Cosmetics & Fragrances,33.0,Thailand,71877678.18,720882025.5,792759703.6800001
2018,Optical & Medical Instruments,90.0,Thailand,150742197.0,522259436.5,673001633.5
2018,Cosmetics & Fragrances,33.0,Japan,399715915.5,596153803.9,995869719.4
2018,Cosmetics & Fragrances,33.0,Malaysia,69901897.54,406433329.5,476335227.04
2018,Cosmetics & Fragrances,33.0,South Korea,214487603.5,1697913364.0,1912400967.5
2018,Cosmetics & Fragrances,33.0,Saudi Arabia,2378393.6,2980855.345,5359248.945
2018,Cosmetics & Fragrances,33.0,United States,632849050.6,301452533.3,934301583.9
2018,Base Metal Products,83.0,China,128009233.2,34193380.14,162202613.34
2018,Cosmetics & Fragrances,33.0,Indonesia,70442939.13,630512709.8,700955648.93
2018,Base Metal Products,83.0,Indonesia,10674167.2,56132030.32,66806197.52
2018,Base Metal Products,83.0,Malaysia,50446654.29,61297737.92,111744392.21
2018,Base Metal Products,83.0,South Korea,15258734.87,10507997.27,25766732.14
2018,Optical & Medical Instruments,90.0,United States,3454503055.0,3640960173.0,7095463228.0
2018,Base Metal Products,83.0,Thailand,4138313.0,13557682.61,17695995.61
2018,Base Metal Products,83.0,United States,67180342.62,28053061.51,95233404.13
2018,Mineral Fuels & Oils,27.0,China,6328211749.0,4669313702.0,10997525451.0
2018,Base Metal Products,83.0,Japan,12925259.99,9003832.724,21929092.714
2018,Mineral Fuels & Oils,27.0,Indonesia,3991358037.0,10287078569.0,14278436606.0
2018,Cosmetics & Fragrances,33.0,China,219579776.7,1383362060.0,1602941836.7
2018,Electrical Equipment & AV Gear,85.0,Thailand,2468685419.0,5426561490.0,7895246909.0
2018,Other Chemicals,38.0,China,409397759.2,1189796160.0,1599193919.2
2018,Other Chemicals,38.0,Indonesia,186563735.3,476691427.6,663255162.9000001
2018,Other Chemicals,38.0,Japan,493810513.7,428124011.2,921934524.9
2018,Other Chemicals,38.0,Malaysia,336755963.5,396731178.6,733487142.1
2018,Other Chemicals,38.0,South Korea,102739218.1,652132205.9,754871424.0
2018,Other Chemicals,38.0,Saudi Arabia,9299007.191,14702776.59,24001783.781
2018,Electrical Equipment & AV Gear,85.0,United States,4458715362.0,9035513816.0,13494229178.0
2018,Other Chemicals,38.0,Thailand,40128371.0,360285625.6,400413996.6
2018,Electrical Equipment & AV Gear,85.0,China,20830764306.0,15696213212.0,36526977518.0
2018,Electrical Equipment & AV Gear,85.0,Indonesia,2652161248.0,5936778608.0,8588939856.0
2018,Electrical Equipment & AV Gear,85.0,Japan,6362767262.0,5367421380.0,11730188642.0
2018,Electrical Equipment & AV Gear,85.0,Malaysia,15226978558.0,15546771559.0,30773750117.0
2018,Electrical Equipment & AV Gear,85.0,South Korea,8203324441.0,5404941730.0,13608266171.0
2018,Electrical Equipment & AV Gear,85.0,Saudi Arabia,1154466.31,58966305.62,60120771.93
2018,Other Chemicals,38.0,United States,1229552729.0,835344456.3,2064897185.3
2018,Mineral Fuels & Oils,27.0,Japan,1231169530.0,526170943.5,1757340473.5
2018,Base Metal Products,83.0,Saudi Arabia,31.851,946131.739,946163.59
2018,Mineral Fuels & Oils,27.0,South Korea,2805196020.0,561432406.4,3366628426.4
2018,Optical & Medical Instruments,90.0,Saudi Arabia,635702.597,30650954.48,31286657.077
2018,Optical & Medical Instruments,90.0,South Korea,151019643.1,1241193294.0,1392212937.1
2018,Optical & Medical Instruments,90.0,Malaysia,1448551758.0,1109704483.0,2558256241.0
2018,Optical & Medical Instruments,90.0,Japan,1073530806.0,1610335407.0,2683866213.0
2018,Optical & Medical Instruments,90.0,Indonesia,215287689.6,803593718.0,1018881407.6
2018,Optical & Medical Instruments,90.0,China,1104764126.0,2810682437.0,3915446563.0
2018,Machinery & Boilers,84.0,United States,14958749692.0,8380583447.0,23339333139.0
2018,Machinery & Boilers,84.0,Thailand,1167885615.0,2330651153.0,3498536768.0
2018,Machinery & Boilers,84.0,Saudi Arabia,8633104.715,230315961.2,238949065.915
2018,Machinery & Boilers,84.0,South Korea,962791672.3,3036842970.0,3999634642.3
2018,Mineral Fuels & Oils,27.0,Malaysia,11656829424.0,13252657406.0,24909486830.0
2018,Machinery & Boilers,84.0,Japan,4527786973.0,5020184915.0,9547971888.0
2018,Machinery & Boilers,84.0,Indonesia,1354678832.0,4870426605.0,6225105437.0
2018,Machinery & Boilers,84.0,China,10404528259.0,6080221961.0,16484750220.0
2018,Machinery & Boilers,84.0,Malaysia,4910231855.0,4383435885.0,9293667740.0
2018,Mineral Fuels & Oils,27.0,United States,2977533625.0,1148031506.0,4125565131.0
2018,Mineral Fuels & Oils,27.0,Saudi Arabia,8480527161.0,81133430.27,8561660591.27
2018,Mineral Fuels & Oils,27.0,Thailand,2278811620.0,995013341.6,3273824961.6
2018,Jewellery & Precious Metals,71.0,China,308739708.3,2872100476.0,3180840184.3
2018,Jewellery & Precious Metals,71.0,Indonesia,2396494106.0,1649428853.0,4045922959.0
2018,Jewellery & Precious Metals,71.0,Japan,2287044965.0,270218130.7,2557263095.7
2018,Jewellery & Precious Metals,71.0,Malaysia,918253057.5,1207428130.0,2125681187.5
2018,Jewellery & Precious Metals,71.0,South Korea,120265351.2,99121617.26,219386968.46
2018,Jewellery & Precious Metals,71.0,Saudi Arabia,4241072.29,18368235.79,22609308.08
2018,Jewellery & Precious Metals,71.0,United States,877323710.1,515254478.2,1392578188.3
2018,Jewellery & Precious Metals,71.0,Thailand,274587378.6,733406718.0,1007994096.6
2019,Plastics,39.0,Saudi Arabia,2998992182.0,28159420.25,3027151602.25
2019,Plastics,39.0,Malaysia,918493633.7,1385181307.0,2303674940.7
2019,Plastics,39.0,Japan,431037937.1,389774795.7,820812732.8
2019,Plastics,39.0,Indonesia,142030903.9,1520937251.0,1662968154.9
2019,Plastics,39.0,China,752327230.4,5535668257.0,6287995487.4
2019,Plastics,39.0,South Korea,178405900.8,272932826.8,451338727.6
2019,Organic Chemicals,29.0,United States,1020824829.0,499548604.6,1520373433.6
2019,Organic Chemicals,29.0,Thailand,111177287.9,426390196.8,537567484.7
2019,Plastics,39.0,Thailand,131130308.4,665013985.9,796144294.3
2019,All Products,99.0,Saudi Arabia,8296254273.484,469703661.424,8765957934.908
2019,Organic Chemicals,29.0,Saudi Arabia,703389189.0,33566633.98,736955822.98
2019,All Products,99.0,Malaysia,34861206240.36,35467432337.03,70328638577.39
2019,All Products,99.0,China,41003623160.9,46369658012.36,87373281173.26
2019,All Products,99.0,Indonesia,11469495774.22,22174340711.16,33643836485.38
2019,All Products,99.0,Japan,14458952822.21,13103617571.16,27562570393.37
2019,All Products,99.0,United States,32349524141.58,27392355477.95,59741879619.53
2019,All Products,99.0,Thailand,6192688716.196,12214846444.54,18407535160.736
2019,All Products,99.0,South Korea,12303732080.73,12701279459.647,25005011540.377
2019,Plastics,39.0,United States,1476109081.0,339125561.6,1815234642.6
2019,Organic Chemicals,29.0,South Korea,120455669.8,266629609.6,387085279.4
2019,Other Chemicals,38.0,Malaysia,264638708.3,364678719.0,629317427.3
2019,Organic Chemicals,29.0,Japan,236854047.9,439655400.7,676509448.6
2019,Base Metal Products,83.0,China,120922121.3,25718654.36,146640775.66
2019,Cosmetics & Fragrances,33.0,United States,628775746.0,309561839.7,938337585.7
2019,Cosmetics & Fragrances,33.0,Thailand,81969242.83,848136227.9,930105470.73
2019,Cosmetics & Fragrances,33.0,Saudi Arabia,4476990.497,3296650.217,7773640.714000001
2019,Cosmetics & Fragrances,33.0,South Korea,214548007.7,2277742950.0,2492290957.7
2019,Cosmetics & Fragrances,33.0,Malaysia,78415872.89,424620571.2,503036444.09
2019,Cosmetics & Fragrances,33.0,Japan,482603078.7,545697775.1,1028300853.8
2019,Cosmetics & Fragrances,33.0,Indonesia,58705186.81,561992229.4,620697416.21
2019,Cosmetics & Fragrances,33.0,China,156061379.4,1890615680.0,2046677059.4
2019,Electrical Equipment & AV Gear,85.0,United States,4384851534.0,9141600861.0,13526452395.0
2019,Organic Chemicals,29.0,Malaysia,295693630.9,694148445.1,989842076.0
2019,Base Metal Products,83.0,Indonesia,10826675.88,59388194.66,70214870.53999999
2019,Electrical Equipment & AV Gear,85.0,Thailand,2408906372.0,4819405874.0,7228312246.0
2019,Electrical Equipment & AV Gear,85.0,South Korea,6963526336.0,4560890518.0,11524416854.0
2019,Electrical Equipment & AV Gear,85.0,Malaysia,14644458903.0,14095048100.0,28739507003.0
2019,Electrical Equipment & AV Gear,85.0,Japan,5860569120.0,4859351425.0,10719920545.0
2019,Electrical Equipment & AV Gear,85.0,Indonesia,2744426562.0,4223684236.0,6968110798.0
2019,Electrical Equipment & AV Gear,85.0,China,19437662640.0,15910076306.0,35347738946.0
2019,Other Chemicals,38.0,United States,1207401096.0,832379914.3,2039781010.3
2019,Other Chemicals,38.0,Thailand,30129414.48,403246477.8,433375892.28
2019,Other Chemicals,38.0,Saudi Arabia,10403327.41,18040086.69,28443414.1
2019,Other Chemicals,38.0,South Korea,109816546.7,628839572.4,738656119.1
2019,Other Chemicals,38.0,Japan,444165973.0,409966499.6,854132472.6
2019,Other Chemicals,38.0,Indonesia,153737062.3,442893423.6,596630485.9000001
2019,Electrical Equipment & AV Gear,85.0,Saudi Arabia,187260.253,41724931.22,41912191.473
2019,Base Metal Products,83.0,Japan,15127859.01,12188337.56,27316196.57
2019,Base Metal Products,83.0,Malaysia,55592806.47,67093269.73,122686076.2
2019,Base Metal Products,83.0,South Korea,13446346.83,5720209.717,19166556.547
2019,Machinery & Boilers,84.0,Saudi Arabia,9105215.676,274874501.0,283979716.676
2019,Machinery & Boilers,84.0,South Korea,1172960172.0,2614542476.0,3787502648.0
2019,Machinery & Boilers,84.0,Malaysia,4782968399.0,4312920731.0,9095889130.0
2019,Machinery & Boilers,84.0,Japan,3799299214.0,4375144411.0,8174443625.0
2019,Machinery & Boilers,84.0,Indonesia,1299790698.0,4440700163.0,5740490861.0
2019,Machinery & Boilers,84.0,China,10527270793.0,6545036211.0,17072307004.0
2019,Jewellery & Precious Metals,71.0,United States,582866879.3,406766467.3,989633346.6
2019,Jewellery & Precious Metals,71.0,Thailand,660539590.8,756138215.9,1416677806.6999998
2019,Jewellery & Precious Metals,71.0,Saudi Arabia,9104387.35,23008008.88,32112396.23
2019,Jewellery & Precious Metals,71.0,South Korea,242483776.0,89693562.43,332177338.43
2019,Jewellery & Precious Metals,71.0,Malaysia,859846843.1,1852966286.0,2712813129.1
2019,Jewellery & Precious Metals,71.0,Japan,1427137938.0,218819952.4,1645957890.4
2019,Jewellery & Precious Metals,71.0,Indonesia,3486458083.0,866939739.2,4353397822.2
2019,Jewellery & Precious Metals,71.0,China,272085179.0,5244498935.0,5516584114.0
2019,Mineral Fuels & Oils,27.0,United States,2212408967.0,1465475694.0,3677884661.0
2019,Mineral Fuels & Oils,27.0,Thailand,1400423177.0,1327211867.0,2727635044.0
2019,Mineral Fuels & Oils,27.0,Saudi Arabia,4559470174.0,13650518.94,4573120692.94
2019,Mineral Fuels & Oils,27.0,South Korea,3080773418.0,737274274.7,3818047692.7
